Original_Category,Encoded_Value
TR7NX2MG,15384
TR7OA0BG,15385
TR7OA0EF,15386
TR7OA0MG,15387
TR7OQ2BG,15388
TR7OQ4BG,15389
TR7OQ4EF,15390
TR7OQ4MF,15391
TR7OQ4MG,15392
TR7OX0BG,15393
TR7OX0EF,15394
TR7OX2BG,15395
TR7OX2EF,15396
TR7SA0BC,15397
TR7SA0BQ,15398
TR7SA0MC,15399
TR7SA0ME,15400
TR7SA0ML,15401
TR7SA0MQ,15402
TR7SA6MQ,15403
TR7SH3BQ,15404
TR7SH3MQ,15405
TR7TA0BC,15406
TR7TA0MC,15407
TR7UA0BQ,15408
TR7UA0MC,15409
TR7UA0ML,15410
TR7UA0MQ,15411
TR7UC2BG,15412
TR7UC2EF,15413
TRA0AHER,15414
TRA0AHEX,15415
TRA0AKEX,15416
TRA0AXEX,15417
TRA0JFER,15418
TRA0JHER,15419
TRA0JHEX,15420
TRA0JXEX,15421
TRA0OFER,15422
TRA0OHER,15423
TRA0PHER,15424
TRA2ADEX,15425
TRA2AFER,15426
TRA2AHBN,15427
TRA2AHER,15428
TRA2AHEX,15429
TRA2AKER,15430
TRA2AKEX,15431
TRA2AQER,15432
TRA2AWBN,15433
TRA2AWER,15434
TRA2AXEX,15435
TRA2JFER,15436
TRA2JHER,15437
TRA2JHEX,15438
TRA2JKBS,15439
TRA2JKER,15440
TRA2JKEX,15441
TRA2JQER,15442
TRA2JXEX,15443
TRA2KKER,15444
TRA2OFEN,15445
TRA2OFER,15446
TRA2OHER,15447
TRA2OQER,15448
TRA2PFER,15449
TRA2PHER,15450
TRA2PQER,15451
TRA3AFER,15452
TRA3AHER,15453
TRA3AHEX,15454
TRA3JFER,15455
TRA3JHER,15456
TRA3JHEX,15457
TRA3JXEX,15458
TRA3OFER,15459
TRA3OHER,15460
TRA3OKER,15461
TRA3PFER,15462
TRA3PHER,15463
TRA3PKER,15464
TRA3PQER,15465
TRA4AFBN,15466
TRA4AFER,15467
TRA4AHBN,15468
TRA4AHER,15469
TRA4AKBS,15470
TRA4AKER,15471
TRA4AKEX,15472
TRA4AQER,15473
TRA4AWBN,15474
TRA4AWEN,15475
TRA4AWER,15476
TRA4AXEX,15477
TRA4JFBN,15478
TRA4JFER,15479
TRA4JHBN,15480
TRA4JHER,15481
TRA4JHEX,15482
TRA4JKBS,15483
TRA4JKER,15484
TRA4JKEX,15485
TRA4OFER,15486
TRA4OHER,15487
TRA4PFER,15488
TRA4PHER,15489
TRA4PKER,15490
TRA4PQER,15491
TRA4TCER,15492
TRA4TWEN,15493
TRA7ADEX,15494
TRA7AFER,15495
TRA7AHER,15496
TRA7AHEX,15497
TRA7AKBS,15498
TRA7AKEX,15499
TRA7AWBN,15500
TRA7AWEN,15501
TRA7AWER,15502
TRA7AXEX,15503
TRA7JFER,15504
TRA7JHER,15505
TRA7JHEX,15506
TRA7JKER,15507
TRA7JKEX,15508
TRA7JXEX,15509
TRA7OFBN,15510
TRA7OFER,15511
TRA7OHER,15512
TRA7OWBN,15513
TRA7OWER,15514
TRA7PFBN,15515
TRA7PFEN,15516
TRA7PFER,15517
TRA7PHER,15518
TRA7PQER,15519
TRA7TWER,15520
TRC7AWER,15521
TRG2AHEX,15522
TRG2AKBS,15523
TRG2AKES,15524
TRG2AKEX,15525
TRG2JKBS,15526
TRG2JKES,15527
TRG2JKEX,15528
TRG4AKBS,15529
TRG4AKES,15530
TRG4AKEX,15531
TRG4JHER,15532
TRG4JKEX,15533
TRG7AHEX,15534
TRG7JHEX,15535
TRI7AWBN,15536
TRI7AWEN,15537
TRK3JHEX,15538
TRK7AHBS,15539
TRK7AHEX,15540
TRK7JHEX,15541
TRO2AKEX,15542
TRO2JXEX,15543
TRR2AWER,15544
TRU0AKEX,15545
TRU2AKBS,15546
TRU2AKES,15547
TRU2AKEX,15548
TRU2AWBN,15549
TRU2AWEN,15550
TRU2AWER,15551
TRU2JKEX,15552
TRU3AHEX,15553
TRU4AKBS,15554
TRU4AKEX,15555
TRU4AWBN,15556
TRU4AWER,15557
TRU4JKBS,15558
TRU4JKEX,15559
TRU4JRES,15560
TRU7AHEX,15561
TRU7AWBN,15562
TRU7AWEN,15563
TRU7AWER,15564
TRU7JHBN,15565
TRU7JHBS,15566
TRU7JHEX,15567
TRUNA0BC,15568
TRUNA0BG,15569
TRUNA0BQ,15570
TRUNA0EF,15571
TRUNA0MC,15572
TRUNA0ME,15573
TRUNA0MF,15574
TRUNA0MG,15575
TRUNA0ML,15576
TRUNA0MQ,15577
TRUNA5BC,15578
TRUNA5ME,15579
TRUNA5ML,15580
TRUNC2BG,15581
TRUNC2EF,15582
TRUNC2MF,15583
TRUNC2MG,15584
TRUNC2MQ,15585
TRUNH3MQ,15586
TRUNJ0BG,15587
TRUNJ0EF,15588
TRUNJ2BG,15589
TRUNJ2EF,15590
TRUNP2BG,15591
TRUNQ4BG,15592
TRUNX0BG,15593
TRUNX0EF,15594
TRUNX0MG,15595
TRUNX2BG,15596
TRUNX2EF,15597
TRUNX2MG,15598
TRUNX5BC,15599
TRUNX5ME,15600
TRUOA0BC,15601
TRUOA0BG,15602
TRUOA0BQ,15603
TRUOA0EF,15604
TRUOA0ME,15605
TRUOA0MF,15606
TRUOA0MG,15607
TRUOA0ML,15608
TRUOA0MQ,15609
TRUOC2BG,15610
TRUOC2EF,15611
TRUOC2MF,15612
TRUOC2MQ,15613
TRUOH3MQ,15614
TRUOJ0BG,15615
TRUOP2BG,15616
TRUOQ4BG,15617
TRUOQ4MF,15618
TRUOQ4MG,15619
TRUSA0BC,15620
TRUSA0MC,15621
TRUSA0ME,15622
TRUSA5BC,15623
TRUSA5MC,15624
TRUSA5ME,15625
TRUSA6MQ,15626
TRUSC2BC,15627
TRUSC2MC,15628
TRUSC2ME,15629
TRUSC2MQ,15630
TRUSH3MQ,15631
TRUSQ2BC,15632
TRUTA0BC,15633
TRUTA0MC,15634
TRUTA0ME,15635
TRUTA5BC,15636
TRUTA5MC,15637
TRUTA5ME,15638
TRUTC2BC,15639
TRUTC2MC,15640
TRUUA0BG,15641
TRUUA0MC,15642
TRUUA0MQ,15643
TRUUA5BQ,15644
TRUUA5MQ,15645
TRVNA0BC,15646
TRVNA0BG,15647
TRVNA0BQ,15648
TRVNA0EF,15649
TRVNA0ME,15650
TRVNA0MF,15651
TRVNA0MG,15652
TRVNA0ML,15653
TRVNA0MQ,15654
TRVNC2BG,15655
TRVNC2MQ,15656
TRVNH3BQ,15657
TRVNH3ML,15658
TRVNH3MQ,15659
TRVNJ0BG,15660
TRVNJ0EF,15661
TRVNJ0MF,15662
TRVNX0BG,15663
TRVOA0BC,15664
TRVOA0BG,15665
TRVOA0BQ,15666
TRVOA0EF,15667
TRVOA0ME,15668
TRVOA0MF,15669
TRVOA0MG,15670
TRVOA0ML,15671
TRVOA0MQ,15672
TRVOJ0BG,15673
TRVOJ0BQ,15674
TRVOJ0EF,15675
TRVOJ0ML,15676
TRVSA0BC,15677
TRVSA0BG,15678
TRVSA0BQ,15679
TRVSA0ME,15680
TRVSA0MQ,15681
TRVSA5BC,15682
TRVSA5ME,15683
TRVSC2BC,15684
TRVSC2MC,15685
TRVSH3BQ,15686
TRVSH3MQ,15687
TRVTA0BC,15688
TRVTA0BG,15689
TRVTA0MC,15690
TRVTA0ME,15691
TRVTA5BC,15692
TRVTA5ME,15693
TRVTA9BQ,15694
TRVTC2BC,15695
TRVTC2MC,15696
TRVTC2ME,15697
TRVUA0EF,15698
TRVUA0MG,15699
TRVUA0MQ,15700
TRWNG8BQ,15701
TRX0AHER,15702
TRZ7AWEN,15703
TRZ7OWBN,15704
U00DXS2,15705
U00EXS2,15706
U00GSS4,15707
U00GXS2,15708
U00IXS2,15709
U00KSS4,15710
U00KXS4,15711
U00NXS2,15712
U00OSS4,15713
U00OXP5,15714
U00OXS5,15715
U00PSS4,15716
U00PXP4,15717
U00PXP5,15718
U00PXP6,15719
U00PXS2,15720
U00PXS4,15721
U00PXS5,15722
U00PXS6,15723
U00QXS2,15724
U00RXS2,15725
U00SXS2,15726
U00VSS4,15727
U00VXP5,15728
U00VXS4,15729
U00VXS5,15730
U00XXS2,15731
U00YXS2,15732
U00ZXS2,15733
U01PXP5,15734
U03DXS2,15735
U03EXS2,15736
U03GSS4,15737
U03GXS2,15738
U03GXS4,15739
U03IXS2,15740
U03NXS2,15741
U03OXS2,15742
U03OXS5,15743
U03PSS4,15744
U03PXP5,15745
U03PXS2,15746
U03PXS4,15747
U03PXS5,15748
U03PXS6,15749
U03QXS2,15750
U03RXS2,15751
U03SXS2,15752
U03SXS4,15753
U03VXS5,15754
U03XXS2,15755
U03YXS2,15756
U03ZSS4,15757
U07DXS2,15758
U07EXS2,15759
U07GSS4,15760
U07GXS2,15761
U07GXS5,15762
U07IXS2,15763
U07JSS5,15764
U07NXS2,15765
U07NXS4,15766
U07OXS2,15767
U07PSS4,15768
U07PXP5,15769
U07PXP6,15770
U07PXS2,15771
U07PXS5,15772
U07PXS6,15773
U07QXS2,15774
U07RSS4,15775
U07RXS2,15776
U07SXS2,15777
U07USS5,15778
U07VSS4,15779
U07XXS2,15780
U07YXS2,15781
U07ZXS2,15782
U0CXNR,15783
U0XSNR,15784
U14C1NR,15785
U14C1O1,15786
U14DXS2,15787
U14DXS5,15788
U14EXNR,15789
U14EXS2,15790
U14GXP5,15791
U14GXS2,15792
U14GXS5,15793
U14IXS2,15794
U14JXS5,15795
U14NXS2,15796
U14OXS2,15797
U14OXS5,15798
U14PSS5,15799
U14PXS2,15800
U14PXS6,15801
U14QXS2,15802
U14RSS4,15803
U14RXS2,15804
U14SXS2,15805
U14VXP5,15806
U14VXS5,15807
U14VXS6,15808
U14XSNR,15809
U14XXS2,15810
U14YXS2,15811
U14ZXS2,15812
U14ZXS6,15813
U21C1NR,15814
U21C1O1,15815
U21C1Y4,15816
U21DXS6,15817
U21EXNR,15818
U21EXS2,15819
U21EXSP,15820
U21GXS2,15821
U21IXS2,15822
U21NXS2,15823
U21OXS2,15824
U21PSS4,15825
U21PXS2,15826
U21PXS6,15827
U21QXS2,15828
U21RXS2,15829
U21SXS2,15830
U21VXS6,15831
U21XSNR,15832
U21XXS2,15833
U21YXS2,15834
U21ZXP5,15835
U21ZXS2,15836
U21ZXS5,15837
U21ZXS6,15838
U3C1NR,15839
U3C1O1,15840
U3C1Y4,15841
U3CXNR,15842
U3EXNR,15843
U3XSNR,15844
U7C1NR,15845
U7C1O1,15846
U7C1SP,15847
U7C1V2,15848
U7C1Y4,15849
U7CLSV2,15850
U7CXNR,15851
U7EXNR,15852
U7SYBO1,15853
U7SYBV2,15854
U7SYBY4,15855
U7SYBZ5,15856
U7XSNR,15857
UA0NA0BC,15858
UA0NA0BG,15859
UA0NA0BQ,15860
UA0NA0MC,15861
UA0NA0ME,15862
UA0NA0MG,15863
UA0NA0ML,15864
UA0NA0MQ,15865
UA0NHOML,15866
UA0NK5MC,15867
UA0NK7MQ,15868
UA0NL0MC,15869
UA0NL0MQ,15870
UA0NX0BC,15871
UA0NX0BQ,15872
UA0NX0MC,15873
UA0NX0ME,15874
UA0NX0ML,15875
UA0NX0MQ,15876
UA0OA0BC,15877
UA0OA0BQ,15878
UA0OA0MC,15879
UA0OA0ME,15880
UA0OA0ML,15881
UA0OA0MQ,15882
UA0OA9ML,15883
UA0OB4MC,15884
UA0OX0BQ,15885
UA0OX0MC,15886
UA0OX0MQ,15887
UA0QA0MQ,15888
UA0SA0BC,15889
UA0SA0BQ,15890
UA0SA0MC,15891
UA0SA0ME,15892
UA0SA0ML,15893
UA0SA0MQ,15894
UA0SC2BC,15895
UA0SL0MC,15896
UA0SX0BC,15897
UA0SX0BQ,15898
UA0SX0MC,15899
UA0SX0ME,15900
UA0SX0ML,15901
UA0SX0MQ,15902
UA0TA0BC,15903
UA0TA0MC,15904
UA0TA0ME,15905
UA0TC2BC,15906
UA0TX0MC,15907
UA0UA0BC,15908
UA0UA0BQ,15909
UA0UA0MC,15910
UA0UA0ME,15911
UA0UA0MG,15912
UA0UA0ML,15913
UA0UA0MQ,15914
UA0WA0BC,15915
UA0WA0MC,15916
UA0WA0ME,15917
UA14C4,15918
UA14NR,15919
UA14O1,15920
UA14SP,15921
UA14V2,15922
UA14Y4,15923
UA21C6,15924
UA21NR,15925
UA21O1,15926
UA21SP,15927
UA21V2,15928
UA21Y4,15929
UA21Z5,15930
UA3NA0BC,15931
UA3NA0BQ,15932
UA3NA0MC,15933
UA3NA0ME,15934
UA3NA0MG,15935
UA3NA0ML,15936
UA3NA0MQ,15937
UA3NJ0BQ,15938
UA3NJ0ML,15939
UA3NL0MC,15940
UA3NL0MQ,15941
UA3NR,15942
UA3NX0BC,15943
UA3NX0BG,15944
UA3NX0BQ,15945
UA3NX0MC,15946
UA3NX0ME,15947
UA3NX0MF,15948
UA3NX0MG,15949
UA3NX0ML,15950
UA3NX0MQ,15951
UA3NX4ME,15952
UA3O1,15953
UA3OA0BC,15954
UA3OA0BG,15955
UA3OA0BQ,15956
UA3OA0MC,15957
UA3OA0ME,15958
UA3OA0MG,15959
UA3OA0ML,15960
UA3OA0MQ,15961
UA3OL0MC,15962
UA3OX0BC,15963
UA3OX0BQ,15964
UA3OX0MC,15965
UA3OX0ME,15966
UA3OX0ML,15967
UA3OX0MQ,15968
UA3SA0BC,15969
UA3SA0BQ,15970
UA3SA0MC,15971
UA3SA0ME,15972
UA3SA0MQ,15973
UA3SA5BC,15974
UA3SA5ME,15975
UA3SC2BC,15976
UA3SC2ME,15977
UA3SH3BC,15978
UA3SX0BC,15979
UA3SX0BQ,15980
UA3SX0MC,15981
UA3SX0ME,15982
UA3SX0MG,15983
UA3SX0ML,15984
UA3SX0MQ,15985
UA3SX2BC,15986
UA3SX2ME,15987
UA3SX3BC,15988
UA3SX3ME,15989
UA3TA0BC,15990
UA3TA0MC,15991
UA3TA0ME,15992
UA3TA5BC,15993
UA3TA5ME,15994
UA3TC2BC,15995
UA3TH3BC,15996
UA3TL0MC,15997
UA3TX0MC,15998
UA3TX0ME,15999
UA3TX5BC,16000
UA3TX5MC,16001
UA3TX5ME,16002
UA3UA0BC,16003
UA3UA0BQ,16004
UA3UA0MC,16005
UA3UA0ME,16006
UA3UA0ML,16007
UA3UA0MQ,16008
UA3WA0BC,16009
UA3WA0MC,16010
UA3WA0ME,16011
UA3WX0BC,16012
UA3WX0MC,16013
UA3WX0ME,16014
UA7NA0BC,16015
UA7NA0BG,16016
UA7NA0BQ,16017
UA7NA0MC,16018
UA7NA0ME,16019
UA7NA0MF,16020
UA7NA0MG,16021
UA7NA0ML,16022
UA7NA0MQ,16023
UA7NB6BC,16024
UA7NC2BC,16025
UA7NC2BG,16026
UA7NC2ME,16027
UA7NC2MG,16028
UA7NF4MG,16029
UA7NK7BQ,16030
UA7NK7MG,16031
UA7NK7ML,16032
UA7NK7MQ,16033
UA7NL0MQ,16034
UA7NQ3MX,16035
UA7NR,16036
UA7NX0BC,16037
UA7NX0BG,16038
UA7NX0BQ,16039
UA7NX0MC,16040
UA7NX0ME,16041
UA7NX0MF,16042
UA7NX0MG,16043
UA7NX0ML,16044
UA7NX0MQ,16045
UA7NX2BG,16046
UA7NX4BC,16047
UA7O1,16048
UA7OA0BC,16049
UA7OA0BG,16050
UA7OA0BQ,16051
UA7OA0MC,16052
UA7OA0ME,16053
UA7OA0MF,16054
UA7OA0MG,16055
UA7OA0ML,16056
UA7OA0MQ,16057
UA7OC2BG,16058
UA7OC2MG,16059
UA7OH1MG,16060
UA7OH3BG,16061
UA7OJ0BG,16062
UA7OJ0BQ,16063
UA7OJ0MG,16064
UA7OJ0ML,16065
UA7OJ2BG,16066
UA7OJ2MG,16067
UA7OK7MG,16068
UA7OL0MC,16069
UA7OQ4BG,16070
UA7OQ4MG,16071
UA7OX0BC,16072
UA7OX0BG,16073
UA7OX0BQ,16074
UA7OX0MC,16075
UA7OX0ME,16076
UA7OX0MG,16077
UA7OX0ML,16078
UA7OX0MQ,16079
UA7OX0MW,16080
UA7OX2BG,16081
UA7QA0BG,16082
UA7QA0BQ,16083
UA7QA0MC,16084
UA7QA0ML,16085
UA7QA0MQ,16086
UA7QC2BG,16087
UA7QX0BG,16088
UA7QX0MQ,16089
UA7SA0BC,16090
UA7SA0BD,16091
UA7SA0BQ,16092
UA7SA0M1,16093
UA7SA0MC,16094
UA7SA0MD,16095
UA7SA0ME,16096
UA7SA0ML,16097
UA7SA0MQ,16098
UA7SA5BC,16099
UA7SA5ME,16100
UA7SH3BC,16101
UA7SH3BQ,16102
UA7SH3ME,16103
UA7SP,16104
UA7SX0BC,16105
UA7SX0BQ,16106
UA7SX0MC,16107
UA7SX0ME,16108
UA7SX0ML,16109
UA7SX0MQ,16110
UA7SX2MC,16111
UA7SX3BC,16112
UA7SX3MC,16113
UA7SX3ME,16114
UA7TA0BC,16115
UA7TA0BG,16116
UA7TA0BQ,16117
UA7TA0MC,16118
UA7TA0MD,16119
UA7TA0ME,16120
UA7TA0ML,16121
UA7TA0MQ,16122
UA7TA5BC,16123
UA7TA5MC,16124
UA7TA5ME,16125
UA7TC2BC,16126
UA7TC2ME,16127
UA7TH3BC,16128
UA7TH3MC,16129
UA7TL0MC,16130
UA7TL0MQ,16131
UA7TX0BC,16132
UA7TX0BQ,16133
UA7TX0MC,16134
UA7TX0ME,16135
UA7TX0ML,16136
UA7TX0MQ,16137
UA7TX3BC,16138
UA7UA0BC,16139
UA7UA0BG,16140
UA7UA0BQ,16141
UA7UA0MC,16142
UA7UA0ME,16143
UA7UA0MG,16144
UA7UA0ML,16145
UA7UA0MQ,16146
UA7UC2BG,16147
UA7V2,16148
UA7WA0BC,16149
UA7WA0MC,16150
UA7WA0ME,16151
UA7WX0BC,16152
UA7WX0MC,16153
UA7WX0ME,16154
UA7Y4,16155
UAA0ACES,16156
UAA0ADEM,16157
UAA0ADEN,16158
UAA0ADFN,16159
UAA0ADIN,16160
UAA0AFEN,16161
UAA0AFFN,16162
UAA0AFIN,16163
UAA0AHEN,16164
UAA0AHES,16165
UAA0AHFN,16166
UAA0AHFS,16167
UAA0AHIN,16168
UAA0AHIS,16169
UAA0AKEN,16170
UAA0AKES,16171
UAA0AKFS,16172
UAA0AKIS,16173
UAA0AQEN,16174
UAA0AXES,16175
UAA0AXIS,16176
UAA0IKEN,16177
UAA0JFEN,16178
UAA0JFFN,16179
UAA0JHEN,16180
UAA0JHES,16181
UAA0JHFS,16182
UAA0JHIN,16183
UAA0JHIS,16184
UAA0JKEN,16185
UAA0JKES,16186
UAA0JQEN,16187
UAA0JXES,16188
UAA0KKEN,16189
UAA0KKFN,16190
UAA0ODEN,16191
UAA0ODFN,16192
UAA0OFEN,16193
UAA0OFFN,16194
UAA0OFIN,16195
UAA0OHEN,16196
UAA0OHFN,16197
UAA0OHIN,16198
UAA0OKEN,16199
UAA0OKEY,16200
UAA0OKFN,16201
UAA0OKIN,16202
UAA0OQEN,16203
UAA0OQFN,16204
UAA0PFEN,16205
UAA0PFFN,16206
UAA0PFIN,16207
UAA0PHEN,16208
UAA0PKEN,16209
UAA0PKEY,16210
UAA0PQEN,16211
UAA0PQFN,16212
UAA1AKES,16213
UAA2AFEN,16214
UAA2AFIN,16215
UAA2AHEN,16216
UAA2AHES,16217
UAA2AHIN,16218
UAA2AHIS,16219
UAA2AKEN,16220
UAA2AKES,16221
UAA2AKFS,16222
UAA2AKIS,16223
UAA2AQEN,16224
UAA2AQES,16225
UAA2AQFN,16226
UAA2AWEN,16227
UAA2AXES,16228
UAA2AZES,16229
UAA2JFEN,16230
UAA2JHEN,16231
UAA2JHES,16232
UAA2JKES,16233
UAA2JKFS,16234
UAA2JKIS,16235
UAA2JQEN,16236
UAA2JQES,16237
UAA2JXES,16238
UAA2OFEN,16239
UAA2OWEN,16240
UAA3AFEN,16241
UAA3AFFN,16242
UAA3AFIN,16243
UAA3AHEN,16244
UAA3AHES,16245
UAA3AHFN,16246
UAA3AHFS,16247
UAA3AHIN,16248
UAA3AHIS,16249
UAA3AKEN,16250
UAA3AKES,16251
UAA3AKIS,16252
UAA3AQEN,16253
UAA3AREN,16254
UAA3AXES,16255
UAA3JFEN,16256
UAA3JFFN,16257
UAA3JFIN,16258
UAA3JHEN,16259
UAA3JHES,16260
UAA3JHFN,16261
UAA3JHFS,16262
UAA3JKEN,16263
UAA3JKES,16264
UAA3JKIS,16265
UAA3JQEN,16266
UAA3JXES,16267
UAA3OFEN,16268
UAA3OFIN,16269
UAA3OHEN,16270
UAA3OKEN,16271
UAA3OQEN,16272
UAA3OWEN,16273
UAA3PFEM,16274
UAA3PFEN,16275
UAA3PKEN,16276
UAA3PQEN,16277
UAA4ADEN,16278
UAA4ADFN,16279
UAA4ADIN,16280
UAA4AFEN,16281
UAA4AFFN,16282
UAA4AFIN,16283
UAA4AHEN,16284
UAA4AHES,16285
UAA4AHFN,16286
UAA4AHFS,16287
UAA4AHIS,16288
UAA4AKEN,16289
UAA4AKES,16290
UAA4AKFS,16291
UAA4AKIS,16292
UAA4AQEN,16293
UAA4AQFN,16294
UAA4AWEN,16295
UAA4AXES,16296
UAA4AZES,16297
UAA4JFEN,16298
UAA4JFIN,16299
UAA4JHEN,16300
UAA4JHES,16301
UAA4JHIN,16302
UAA4JKEN,16303
UAA4JKES,16304
UAA4JKIS,16305
UAA4JQEN,16306
UAA4JZES,16307
UAA4KKES,16308
UAA4ODEN,16309
UAA4ODFN,16310
UAA4ODIN,16311
UAA4OFEN,16312
UAA4OFFN,16313
UAA4OFIN,16314
UAA4OKEN,16315
UAA4OQEN,16316
UAA4OWEN,16317
UAA4PQEN,16318
UAA7ACES,16319
UAA7ADEM,16320
UAA7ADEN,16321
UAA7ADFN,16322
UAA7ADIN,16323
UAA7AFEN,16324
UAA7AFFN,16325
UAA7AFIN,16326
UAA7AHEN,16327
UAA7AHES,16328
UAA7AHFN,16329
UAA7AHFS,16330
UAA7AHIN,16331
UAA7AHIS,16332
UAA7AKEN,16333
UAA7AKES,16334
UAA7AKFS,16335
UAA7AKIS,16336
UAA7AQEN,16337
UAA7AQFN,16338
UAA7AQIN,16339
UAA7AREN,16340
UAA7AWEN,16341
UAA7AWFN,16342
UAA7AXES,16343
UAA7AZES,16344
UAA7IWEN,16345
UAA7JFEN,16346
UAA7JFFN,16347
UAA7JFIN,16348
UAA7JHEN,16349
UAA7JHES,16350
UAA7JHIN,16351
UAA7JKEN,16352
UAA7JKES,16353
UAA7JQEN,16354
UAA7JXES,16355
UAA7JZES,16356
UAA7KKES,16357
UAA7KQEN,16358
UAA7ODEN,16359
UAA7ODFN,16360
UAA7ODIN,16361
UAA7OFEN,16362
UAA7OFFN,16363
UAA7OFIN,16364
UAA7OQEN,16365
UAA7OWEN,16366
UAA7OWIN,16367
UAA7PFEN,16368
UAA7PFFN,16369
UAA7PFIN,16370
UAA7PQEN,16371
UAA7PQIN,16372
UAD7OWEN,16373
UAG2AHEN,16374
UAG2AHES,16375
UAG2AKEN,16376
UAG2AKES,16377
UAG2AKFS,16378
UAG2AKIN,16379
UAG2JKES,16380
UAG3AHES,16381
UAG3JHES,16382
UAG4AFEN,16383
UAG4AHEN,16384
UAG4AHES,16385
UAG4AHFN,16386
UAG4AHIN,16387
UAG4AKEN,16388
UAG4AKES,16389
UAG4AKFS,16390
UAG4AKIS,16391
UAG4JFEN,16392
UAG4JHEN,16393
UAG4JHIN,16394
UAG4JKES,16395
UAG4JKIS,16396
UAG4KKES,16397
UAG7AHES,16398
UAG7JHES,16399
UAH0OKEN,16400
UAK0AHES,16401
UAK0JHES,16402
UAK2AFEN,16403
UAK2AKES,16404
UAK2AQEN,16405
UAK2AQES,16406
UAK2JQES,16407
UAK3AHES,16408
UAK3JHES,16409
UAK4AFEN,16410
UAK4AHEN,16411
UAK4AQEN,16412
UAK4JFEN,16413
UAK4JHEN,16414
UAK4JQEN,16415
UAK4OWEN,16416
UAK7AHES,16417
UAO2AKES,16418
UAO2AXES,16419
UAO4AFEN,16420
UAO4AHEN,16421
UAO4AKES,16422
UAS7OCEN,16423
UATNA0BC,16424
UATNA0BG,16425
UATNA0BQ,16426
UATNA0MC,16427
UATNA0ME,16428
UATNA0MF,16429
UATNA0ML,16430
UATNA0MQ,16431
UATNJ0BG,16432
UATNL0MQ,16433
UATNX0BC,16434
UATNX0BQ,16435
UATNX0MC,16436
UATNX0ME,16437
UATNX0ML,16438
UATNX0MQ,16439
UATOA0BC,16440
UATOA0BQ,16441
UATOA0MC,16442
UATOA0ME,16443
UATOA0MG,16444
UATOA0ML,16445
UATOA0MQ,16446
UATOJ0BG,16447
UATOJ0BQ,16448
UATOX0MC,16449
UATOX0MQ,16450
UATTA0BC,16451
UATTA0ME,16452
UATUA0BQ,16453
UATUA0ML,16454
UAU0AKES,16455
UAU1A0M2,16456
UAU2A5M2,16457
UAU2AFEN,16458
UAU2AHEN,16459
UAU2AKES,16460
UAU2AKIS,16461
UAU2AWEN,16462
UAU2JKES,16463
UAU3AHES,16464
UAU3AKES,16465
UAU3JHES,16466
UAU3JKES,16467
UAU4AKES,16468
UAU4AKIS,16469
UAU4AQEN,16470
UAU4AWEN,16471
UAU4AXES,16472
UAU4JKES,16473
UAU4KKES,16474
UAU4OQEN,16475
UAU7AHES,16476
UAU7AQEN,16477
UAU7JHEN,16478
UAU7JHES,16479
UAU7PQEN,16480
UAUNA0BC,16481
UAUNA0BG,16482
UAUNA0BQ,16483
UAUNA0MC,16484
UAUNA0ME,16485
UAUNA0MF,16486
UAUNA0MG,16487
UAUNA0ML,16488
UAUNA0MQ,16489
UAUNA5BC,16490
UAUNA5BQ,16491
UAUNA5ME,16492
UAUNA5ML,16493
UAUNA9BQ,16494
UAUND2BG,16495
UAUNH3BC,16496
UAUNH3ME,16497
UAUNJ0BQ,16498
UAUNJ0ML,16499
UAUNL0MQ,16500
UAUNX0BC,16501
UAUNX0BQ,16502
UAUNX0MC,16503
UAUNX0ME,16504
UAUNX0ML,16505
UAUNX0MQ,16506
UAUOA0BC,16507
UAUOA0BG,16508
UAUOA0BQ,16509
UAUOA0MC,16510
UAUOA0ME,16511
UAUOA0MF,16512
UAUOA0MG,16513
UAUOA0ML,16514
UAUOA0MQ,16515
UAUOA5BC,16516
UAUOA5BQ,16517
UAUOA5MC,16518
UAUOA5ME,16519
UAUOA5ML,16520
UAUOA9BC,16521
UAUOC2BG,16522
UAUOC2MG,16523
UAUOC2MQ,16524
UAUOH3BC,16525
UAUOH3BG,16526
UAUOH3BQ,16527
UAUOH3ME,16528
UAUOJ0BG,16529
UAUOJ2BG,16530
UAUOK7MG,16531
UAUOK7MQ,16532
UAUOL0MQ,16533
UAUOX0BC,16534
UAUOX0BG,16535
UAUOX0BQ,16536
UAUOX0MC,16537
UAUOX0ME,16538
UAUOX0MF,16539
UAUOX0MG,16540
UAUOX0ML,16541
UAUOX0MQ,16542
UAUOX5MC,16543
UAUQA0BC,16544
UAUQA0BQ,16545
UAUQA0MC,16546
UAUQA0ME,16547
UAUQA0ML,16548
UAUQA0MQ,16549
UAUQC2BQ,16550
UAUQC2MQ,16551
UAUQX0BG,16552
UAUQX0MF,16553
UAUQX0MG,16554
UAURA0M2,16555
UAURX0M4,16556
UAUSA0BC,16557
UAUSA0BQ,16558
UAUSA0MC,16559
UAUSA0ME,16560
UAUSA0ML,16561
UAUSA0MQ,16562
UAUSA5BC,16563
UAUSA5BQ,16564
UAUSA5MC,16565
UAUSA5ME,16566
UAUSA9BC,16567
UAUSA9ME,16568
UAUSC2BC,16569
UAUSC2MC,16570
UAUSC2ME,16571
UAUSK7MC,16572
UAUSX0BC,16573
UAUSX0BQ,16574
UAUSX0MC,16575
UAUSX0ME,16576
UAUSX0MQ,16577
UAUSX2BC,16578
